"","Name","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1054","61-17-3-0-0","GO:0006120","mitochondrial electron transport, NADH to ubiquinone","4/15","14/4489",7.92914843430168e-08,3.85130066808939e-07,2.74241224043517e-07,"ND-23/ND-49/ND-ASHI/ND-24",4
"1055","61-17-3-0-0","GO:0010257","NADH dehydrogenase complex assembly","4/15","23/4489",6.89117399126167e-07,2.92874894628621e-06,2.08548686577656e-06,"ND-39/ND-23/ND-B12/ND-ASHI",4
"1056","61-17-3-0-0","GO:0032981","mitochondrial respiratory chain complex I assembly","4/15","23/4489",6.89117399126167e-07,2.92874894628621e-06,2.08548686577656e-06,"ND-39/ND-23/ND-B12/ND-ASHI",4
"1057","61-17-3-0-0","GO:0065003","protein-containing complex assembly","6/15","276/4489",0.000159699486416114,0.000638797945664457,0.000454871602175929,"ND-39/ND-23/ND-B12/CG14757/ND-ASHI/CG9065",6
"1058","61-17-3-0-0","GO:0043933","protein-containing complex organization","6/15","326/4489",0.00039959755373636,0.00150959075855958,0.00107494078782881,"ND-39/ND-23/ND-B12/CG14757/ND-ASHI/CG9065",6
"1059","62-19-0-0-0","GO:0008610","lipid biosynthetic process","6/19","126/4489",8.72940233279581e-06,0.00360524316344467,0.00315177368436733,"Pdss2/CG9743/CG9747/qless/CG5065/CG7990",6
"1060","62-19-0-0-0","GO:0008045","motor neuron axon guidance","4/19","56/4489",7.32774205388088e-05,0.015131787341264,0.0132285027604271,"Wnt4/Nrg/trol/caps",4
"1061","62-19-0-0-0","GO:0044255","cellular lipid metabolic process","6/19","224/4489",0.000226425184282775,0.0311712003695954,0.0272504695470147,"Pdss2/CG9743/CG9747/qless/CG5065/CG7990",6
"1062","63-2-2-2-1","GO:0044281","small molecule metabolic process","11/19","408/4489",1.18653492330537e-07,3.42908592835253e-05,2.83519397463495e-05,"CG32444/fbp/ScsbetaA/CG3534/CG11089/Got1/PCB/ACC/Gart/Got2/Galk",11
"1063","63-2-2-2-1","GO:0005996","monosaccharide metabolic process","5/19","38/4489",3.5330729427373e-07,5.1052904022554e-05,4.22109241053352e-05,"CG32444/fbp/CG3534/PCB/Galk",5
"1064","63-2-2-2-1","GO:0005975","carbohydrate metabolic process","7/19","144/4489",1.10268113316324e-06,0.000106224949161393,8.78275849923006e-05,"CG32444/fbp/CG3534/Idgf4/PCB/ACC/Galk",7
"1065","63-2-2-2-1","GO:0019318","hexose metabolic process","4/19","34/4489",9.81583015009323e-06,0.000709193728344236,0.000586366695808201,"CG32444/fbp/PCB/Galk",4
"1066","63-2-2-2-1","GO:0044283","small molecule biosynthetic process","5/19","105/4489",5.70054438290012e-05,0.00329491465331627,0.00272426015772279,"fbp/Got1/PCB/ACC/Got2",5
"1067","63-2-2-2-1","GO:0044262","cellular carbohydrate metabolic process","4/19","64/4489",0.000124064261965822,0.00597576195135378,0.00494080481863889,"fbp/CG3534/ACC/Galk",4
"1068","63-2-2-2-1","GO:1901135","carbohydrate derivative metabolic process","6/19","224/4489",0.000226425184282775,0.00817960978221525,0.00676296274107763,"fbp/ScsbetaA/CG11089/Idgf4/Gart/CG32276",6
"1069","63-2-2-2-1","GO:0006796","phosphate-containing compound metabolic process","8/19","490/4489",0.00048246883271023,0.0151620281362356,0.0125360786265725,"fbp/ScsbetaA/CG3534/CG11089/Gart/Galk/eas/CG9886",8
"1070","63-2-2-2-1","GO:0006793","phosphorus metabolic process","8/19","496/4489",0.000524637651772859,0.0151620281362356,0.0125360786265725,"fbp/ScsbetaA/CG3534/CG11089/Gart/Galk/eas/CG9886",8
"1071","63-2-2-2-1","GO:0019637","organophosphate metabolic process","5/19","206/4489",0.0013298982529988,0.0226082703009797,0.0186926875189305,"fbp/ScsbetaA/CG11089/Gart/eas",5
"1072","66-14-2-2-1","GO:0006952","defense response","10/20","238/4489",1.68431040375881e-08,5.57506743644166e-06,5.23022704325104e-06,"Spn42Dd/BomS1/BomS2/BomS3/BomT2/BomS5/BomBc2/IM4/IM14/PGRP-SB1",10
"1073","66-14-2-2-1","GO:0009607","response to biotic stimulus","9/20","263/4489",6.74681928765384e-07,5.58299296053355e-05,5.23766234173127e-05,"Spn42Dd/CG18067/BomS1/BomS2/BomS3/IM4/IM14/Tsf1/PGRP-SB1",9
"1074","66-14-2-2-1","GO:0043207","response to external biotic stimulus","9/20","263/4489",6.74681928765384e-07,5.58299296053355e-05,5.23766234173127e-05,"Spn42Dd/CG18067/BomS1/BomS2/BomS3/IM4/IM14/Tsf1/PGRP-SB1",9
"1075","66-14-2-2-1","GO:0051707","response to other organism","9/20","263/4489",6.74681928765384e-07,5.58299296053355e-05,5.23766234173127e-05,"Spn42Dd/CG18067/BomS1/BomS2/BomS3/IM4/IM14/Tsf1/PGRP-SB1",9
"1076","66-14-2-2-1","GO:0044419","biological process involved in interspecies interaction between organisms","9/20","291/4489",1.59265934984238e-06,0.000105434048959565,9.89125280428425e-05,"Spn42Dd/CG18067/BomS1/BomS2/BomS3/IM4/IM14/Tsf1/PGRP-SB1",9
"1077","66-14-2-2-1","GO:0009620","response to fungus","4/20","43/4489",3.16497103710804e-05,0.00149657916183252,0.00140400970819079,"Spn42Dd/IM4/IM14/Tsf1",4
"1078","66-14-2-2-1","GO:0006955","immune response","6/20","187/4489",0.000114677604501345,0.00474478588624315,0.00445130175367063,"Spn42Dd/CG18067/BomS3/IM4/IM14/PGRP-SB1",6
"1079","66-14-2-2-1","GO:0006959","humoral immune response","4/20","73/4489",0.000256127888444391,0.00941981456389925,0.00883716106328599,"Spn42Dd/CG18067/BomS3/IM4",4
"1080","66-14-2-2-1","GO:0009617","response to bacterium","5/20","143/4489",0.000322177520324868,0.0106640759227531,0.010004459841667,"BomS1/BomS2/BomS3/IM4/IM14",5
"1081","66-14-2-2-1","GO:0002376","immune system process","6/20","274/4489",0.000915761979457978,0.0233167088615839,0.021874476432397,"Spn42Dd/CG18067/BomS3/IM4/IM14/PGRP-SB1",6
"1082","66-14-2-2-1","GO:0045087","innate immune response","4/20","112/4489",0.00130658298944332,0.0308913549646957,0.028980600141788,"Spn42Dd/IM4/IM14/PGRP-SB1",4
"1083","67-12-1-2-1","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","14/29","146/4489",4.05398082034243e-14,2.04726031427293e-11,1.98004957961988e-11,"Prosbeta4/Pomp/Prosbeta3/Prosalpha5/Prosbeta1/Prosbeta5/Rad23/Prosalpha7/Prosbeta7/Prosalpha6/Prosalpha3/Prosalpha4/Rpn12/Prosbeta6",14
"1084","67-12-1-2-1","GO:0010498","proteasomal protein catabolic process","14/29","158/4489",1.23944298479065e-13,2.44594302717136e-11,2.36564369902556e-11,"Prosbeta4/Pomp/Prosbeta3/Prosalpha5/Prosbeta1/Prosbeta5/Rad23/Prosalpha7/Prosbeta7/Prosalpha6/Prosalpha3/Prosalpha4/Rpn12/Prosbeta6",14
"1085","67-12-1-2-1","GO:0019941","modification-dependent protein catabolic process","15/29","202/4489",1.67247183262732e-13,2.44594302717136e-11,2.36564369902556e-11,"Prosbeta4/Nedd8/Pomp/Prosbeta3/Prosalpha5/Prosbeta1/Prosbeta5/Rad23/Prosalpha7/Prosbeta7/Prosalpha6/Prosalpha3/Prosalpha4/Rpn12/Prosbeta6",15
"1086","67-12-1-2-1","GO:0043632","modification-dependent macromolecule catabolic process","15/29","204/4489",1.93738061558128e-13,2.44594302717136e-11,2.36564369902556e-11,"Prosbeta4/Nedd8/Pomp/Prosbeta3/Prosalpha5/Prosbeta1/Prosbeta5/Rad23/Prosalpha7/Prosbeta7/Prosalpha6/Prosalpha3/Prosalpha4/Rpn12/Prosbeta6",15
"1087","67-12-1-2-1","GO:0051603","proteolysis involved in cellular protein catabolic process","15/29","218/4489",5.20087180472335e-13,5.01233286748778e-11,4.84777999064998e-11,"Prosbeta4/Nedd8/Pomp/Prosbeta3/Prosalpha5/Prosbeta1/Prosbeta5/Rad23/Prosalpha7/Prosbeta7/Prosalpha6/Prosalpha3/Prosalpha4/Rpn12/Prosbeta6",15
"1088","67-12-1-2-1","GO:0044257","cellular protein catabolic process","15/29","220/4489",5.95524697127261e-13,5.01233286748778e-11,4.84777999064998e-11,"Prosbeta4/Nedd8/Pomp/Prosbeta3/Prosalpha5/Prosbeta1/Prosbeta5/Rad23/Prosalpha7/Prosbeta7/Prosalpha6/Prosalpha3/Prosalpha4/Rpn12/Prosbeta6",15
"1089","67-12-1-2-1","GO:0030163","protein catabolic process","15/29","223/4489",7.27877385321776e-13,5.25111542267853e-11,5.07872341036548e-11,"Prosbeta4/Nedd8/Pomp/Prosbeta3/Prosalpha5/Prosbeta1/Prosbeta5/Rad23/Prosalpha7/Prosbeta7/Prosalpha6/Prosalpha3/Prosalpha4/Rpn12/Prosbeta6",15
"1090","67-12-1-2-1","GO:0044265","cellular macromolecule catabolic process","16/29","282/4489",1.2571391684958e-12,7.93569100112976e-11,7.67516544976385e-11,"me31B/Prosbeta4/Nedd8/Pomp/Prosbeta3/Prosalpha5/Prosbeta1/Prosbeta5/Rad23/Prosalpha7/Prosbeta7/Prosalpha6/Prosalpha3/Prosalpha4/Rpn12/Prosbeta6",16
"1091","67-12-1-2-1","GO:0006511","ubiquitin-dependent protein catabolic process","14/29","199/4489",3.10930904720096e-12,1.74466785426276e-10,1.68739110865643e-10,"Prosbeta4/Pomp/Prosbeta3/Prosalpha5/Prosbeta1/Prosbeta5/Rad23/Prosalpha7/Prosbeta7/Prosalpha6/Prosalpha3/Prosalpha4/Rpn12/Prosbeta6",14
"1092","67-12-1-2-1","GO:0009057","macromolecule catabolic process","16/29","309/4489",5.21727706489145e-12,2.63472491777018e-10,2.54822795590487e-10,"me31B/Prosbeta4/Nedd8/Pomp/Prosbeta3/Prosalpha5/Prosbeta1/Prosbeta5/Rad23/Prosalpha7/Prosbeta7/Prosalpha6/Prosalpha3/Prosalpha4/Rpn12/Prosbeta6",16
"1093","67-12-1-2-1","GO:1901565","organonitrogen compound catabolic process","15/29","310/4489",8.92724398989562e-11,4.09841655899753e-09,3.96386718785796e-09,"Prosbeta4/Nedd8/Pomp/Prosbeta3/Prosalpha5/Prosbeta1/Prosbeta5/Rad23/Prosalpha7/Prosbeta7/Prosalpha6/Prosalpha3/Prosalpha4/Rpn12/Prosbeta6",15
"1094","67-12-1-2-1","GO:1901575","organic substance catabolic process","17/29","489/4489",4.90976615109222e-10,2.06619325525131e-08,1.9983609597428e-08,"me31B/Prosbeta4/Nedd8/Pomp/Prosbeta3/Prosalpha5/Prosbeta1/Prosbeta5/Rad23/Prosalpha7/Prosbeta7/Prosalpha6/Pgk/Prosalpha3/Prosalpha4/Rpn12/Prosbeta6",17
"1095","67-12-1-2-1","GO:0006508","proteolysis","15/29","373/4489",1.24617909596483e-09,4.84092648817108e-08,4.68200081398933e-08,"Prosbeta4/Nedd8/Pomp/Prosbeta3/Prosalpha5/Prosbeta1/Prosbeta5/Rad23/Prosalpha7/Prosbeta7/Prosalpha6/Prosalpha3/Prosalpha4/Rpn12/Prosbeta6",15
"1096","67-12-1-2-1","GO:0006606","protein import into nucleus","5/29","24/4489",3.05896934319818e-07,1.10341394165363e-05,1.0671893046947e-05,"Kap-alpha3/Ran/Nup93-1/Rcc1/Ntf-2",5
"1097","67-12-1-2-1","GO:0051170","import into nucleus","5/29","25/4489",3.80663684317207e-07,1.28156773720126e-05,1.23949438261883e-05,"Kap-alpha3/Ran/Nup93-1/Rcc1/Ntf-2",5
"1098","67-12-1-2-1","GO:0034504","protein localization to nucleus","5/29","29/4489",8.35752361173387e-07,2.6378433899535e-05,2.55124404989771e-05,"Kap-alpha3/Ran/Nup93-1/Rcc1/Ntf-2",5
"1099","67-12-1-2-1","GO:0017038","protein import","5/29","48/4489",1.10674158541283e-05,0.00032876735331381,0.000317974053022632,"Kap-alpha3/Ran/Nup93-1/Rcc1/Ntf-2",5
"1100","67-12-1-2-1","GO:0006913","nucleocytoplasmic transport","5/29","62/4489",3.92805740372216e-05,0.00104403630993668,0.00100976101680171,"Kap-alpha3/Ran/Nup93-1/Rcc1/Ntf-2",5
"1101","67-12-1-2-1","GO:0051169","nuclear transport","5/29","62/4489",3.92805740372216e-05,0.00104403630993668,0.00100976101680171,"Kap-alpha3/Ran/Nup93-1/Rcc1/Ntf-2",5
"1102","67-12-1-2-1","GO:0072594","establishment of protein localization to organelle","5/29","94/4489",0.000288620357984317,0.00728766403910401,0.00704841295288017,"Kap-alpha3/Ran/Nup93-1/Rcc1/Ntf-2",5
"1103","67-12-1-2-1","GO:0033365","protein localization to organelle","5/29","127/4489",0.00115246658123945,0.0277140773107583,0.0268042352729377,"Kap-alpha3/Ran/Nup93-1/Rcc1/Ntf-2",5
"1104","68-5-4-1-1","GO:0044281","small molecule metabolic process","6/13","408/4489",0.000535879642511252,0.0215036495886146,0.0185766555429774,"Sfxn1-3/pug/Mdh1/Acsl/CG7322/Adi1",6
"1105","68-5-4-1-1","GO:0019752","carboxylic acid metabolic process","4/13","205/4489",0.00218083031448219,0.0420342974323262,0.0363127505948953,"pug/Mdh1/Acsl/Adi1",4
"1106","68-5-4-1-1","GO:0043436","oxoacid metabolic process","4/13","206/4489",0.00222036099834673,0.0420342974323262,0.0363127505948953,"pug/Mdh1/Acsl/Adi1",4
"1107","68-5-4-1-1","GO:0006082","organic acid metabolic process","4/13","209/4489",0.0023419660962082,0.0420342974323262,0.0363127505948953,"pug/Mdh1/Acsl/Adi1",4
"1108","70-6-0-0-0","GO:0048729","tissue morphogenesis","14/41","416/4489",9.40930640440714e-06,0.00387799498996377,0.00304456624212068,"Lam/fkh/mam/peb/oc/ths/hth/jing/salm/ltl/hid/trn/mirr/ed",14
"1109","70-6-0-0-0","GO:0042659","regulation of cell fate specification","4/41","17/4489",1.30884294826388e-05,0.00387799498996377,0.00304456624212068,"hth/bun/salm/ed",4
"1110","70-6-0-0-0","GO:0060562","epithelial tube morphogenesis","12/41","318/4489",1.57753596036907e-05,0.00387799498996377,0.00304456624212068,"Lam/fkh/mam/oc/hth/jing/salm/ltl/hid/trn/mirr/ed",12
"1111","70-6-0-0-0","GO:0032989","cellular component morphogenesis","13/41","393/4489",2.63604283559577e-05,0.00387799498996377,0.00304456624212068,"Sema1a/Sdc/peb/oc/Trim9/fax/jing/bun/ab/hid/trn/mirr/ed",13
"1112","70-6-0-0-0","GO:0006357","regulation of transcription by RNA polymerase II","13/41","399/4489",3.10152402805917e-05,0.00387799498996377,0.00304456624212068,"tai/fkh/mam/peb/oc/hth/jing/bun/salm/Tet/ab/Eip75B/mirr",13
"1113","70-6-0-0-0","GO:0010453","regulation of cell fate commitment","4/41","21/4489",3.20544033231305e-05,0.00387799498996377,0.00304456624212068,"hth/bun/salm/ed",4
"1114","70-6-0-0-0","GO:0002009","morphogenesis of an epithelium","13/41","406/4489",3.73495871601726e-05,0.00387799498996377,0.00304456624212068,"Lam/fkh/mam/peb/oc/hth/jing/salm/ltl/hid/trn/mirr/ed",13
"1115","70-6-0-0-0","GO:0035239","tube morphogenesis","12/41","347/4489",3.80887329159527e-05,0.00387799498996377,0.00304456624212068,"Lam/fkh/mam/oc/hth/jing/salm/ltl/hid/trn/mirr/ed",12
"1116","70-6-0-0-0","GO:0022412","cellular process involved in reproduction in multicellular organism","14/41","472/4489",4.02018552423423e-05,0.00387799498996377,0.00304456624212068,"Lam/tai/CycG/mam/peb/14-3-3zeta/His3.3B/jing/bun/Tet/ab/Eip75B/mirr/ed",14
"1117","70-6-0-0-0","GO:0009791","post-embryonic development","13/41","409/4489",4.03957811454559e-05,0.00387799498996377,0.00304456624212068,"fkh/mam/oc/ths/hth/jing/salm/ltl/hid/Eip75B/trn/mirr/ed",13
"1118","70-6-0-0-0","GO:0035295","tube development","14/41","480/4489",4.85836953519794e-05,0.00424003159435457,0.00332879673416433,"Lam/fkh/mam/peb/oc/hth/jing/salm/ab/ltl/hid/trn/mirr/ed",14
"1119","70-6-0-0-0","GO:0002165","instar larval or pupal development","12/41","363/4489",5.96070093151856e-05,0.00446479989320486,0.00350525956527925,"fkh/mam/oc/hth/jing/salm/ltl/hid/Eip75B/trn/mirr/ed",12
"1120","70-6-0-0-0","GO:0006366","transcription by RNA polymerase II","13/41","431/4489",7.02481047027097e-05,0.00446479989320486,0.00350525956527925,"tai/fkh/mam/peb/oc/hth/jing/bun/salm/Tet/ab/Eip75B/mirr",13
"1121","70-6-0-0-0","GO:0007276","gamete generation","14/41","497/4489",7.16906773588233e-05,0.00446479989320486,0.00350525956527925,"Lam/tai/CycG/mam/peb/14-3-3zeta/His3.3B/jing/bun/Tet/ab/Eip75B/mirr/ed",14
"1122","70-6-0-0-0","GO:0009886","post-embryonic animal morphogenesis","11/41","316/4489",8.22813098878544e-05,0.00446479989320486,0.00350525956527925,"fkh/mam/oc/hth/jing/salm/ltl/hid/trn/mirr/ed",11
"1123","70-6-0-0-0","GO:0048667","cell morphogenesis involved in neuron differentiation","11/41","317/4489",8.46899896128065e-05,0.00446479989320486,0.00350525956527925,"Sema1a/Sdc/peb/oc/Trim9/fax/jing/ab/hid/trn/mirr",11
"1124","70-6-0-0-0","GO:0048812","neuron projection morphogenesis","11/41","321/4489",9.49431476228129e-05,0.00446479989320486,0.00350525956527925,"Sema1a/Sdc/peb/oc/Trim9/fax/jing/ab/hid/trn/mirr",11
"1125","70-6-0-0-0","GO:0040007","growth","11/41","322/4489",9.76674976638562e-05,0.00446479989320486,0.00350525956527925,"Sema1a/tai/Samuel/fkh/CycG/Sdc/cpx/jing/bun/hid/mirr",11
"1126","70-6-0-0-0","GO:0048858","cell projection morphogenesis","11/41","322/4489",9.76674976638562e-05,0.00446479989320486,0.00350525956527925,"Sema1a/Sdc/peb/oc/Trim9/fax/jing/ab/hid/trn/mirr",11
"1127","70-6-0-0-0","GO:0120039","plasma membrane bounded cell projection morphogenesis","11/41","322/4489",9.76674976638562e-05,0.00446479989320486,0.00350525956527925,"Sema1a/Sdc/peb/oc/Trim9/fax/jing/ab/hid/trn/mirr",11
"1128","70-6-0-0-0","GO:0009790","embryo development","11/41","324/4489",0.000103318790024515,0.00450845629197883,0.00353953366782548,"fkh/mam/peb/oc/14-3-3zeta/ths/hth/jing/hid/mirr/ed",11
"1129","70-6-0-0-0","GO:0032990","cell part morphogenesis","11/41","328/4489",0.000115470648374754,0.00451626301469433,0.00354566262995739,"Sema1a/Sdc/peb/oc/Trim9/fax/jing/ab/hid/trn/mirr",11
"1130","70-6-0-0-0","GO:0007417","central nervous system development","8/41","170/4489",0.000117611016007665,0.00451626301469433,0.00354566262995739,"Lam/mam/oc/hth/jing/bun/ab/l(3)neo38",8
"1131","70-6-0-0-0","GO:0045944","positive regulation of transcription by RNA polymerase II","8/41","170/4489",0.000117611016007665,0.00451626301469433,0.00354566262995739,"tai/fkh/mam/oc/hth/jing/Tet/Eip75B",8
"1132","70-6-0-0-0","GO:0007424","open tracheal system development","8/41","178/4489",0.000162291564789328,0.0054309233431209,0.00426375122113439,"Lam/Sdc/peb/jing/salm/hid/trn/ed",8
"1133","70-6-0-0-0","GO:0031175","neuron projection development","11/41","342/4489",0.000168184446370221,0.0054309233431209,0.00426375122113439,"Sema1a/Sdc/peb/oc/Trim9/fax/jing/ab/hid/trn/mirr",11
"1134","70-6-0-0-0","GO:0060322","head development","6/41","93/4489",0.00016851222365716,0.0054309233431209,0.00426375122113439,"oc/hth/jing/bun/ab/l(3)neo38",6
"1135","70-6-0-0-0","GO:0045893","positive regulation of transcription, DNA-templated","9/41","231/4489",0.00017851465805979,0.0054309233431209,0.00426375122113439,"tai/fkh/mam/oc/hth/jing/Tet/Eip75B/mirr",9
"1136","70-6-0-0-0","GO:1902680","positive regulation of RNA biosynthetic process","9/41","231/4489",0.00017851465805979,0.0054309233431209,0.00426375122113439,"tai/fkh/mam/oc/hth/jing/Tet/Eip75B/mirr",9
"1137","70-6-0-0-0","GO:1903508","positive regulation of nucleic acid-templated transcription","9/41","231/4489",0.00017851465805979,0.0054309233431209,0.00426375122113439,"tai/fkh/mam/oc/hth/jing/Tet/Eip75B/mirr",9
"1138","70-6-0-0-0","GO:0016477","cell migration","9/41","232/4489",0.000184491058038866,0.0054309233431209,0.00426375122113439,"Sema1a/tai/Sdc/peb/ths/jing/bun/ab/trn",9
"1139","70-6-0-0-0","GO:0001708","cell fate specification","5/41","60/4489",0.000186687989919781,0.0054309233431209,0.00426375122113439,"ths/hth/bun/salm/ed",5
"1140","70-6-0-0-0","GO:0000902","cell morphogenesis","12/41","410/4489",0.000194409837798096,0.00548921894959331,0.00430951838586493,"Sema1a/Sdc/peb/oc/Trim9/fax/jing/ab/hid/trn/mirr/ed",12
"1141","70-6-0-0-0","GO:0000904","cell morphogenesis involved in differentiation","11/41","349/4489",0.000201499936089838,0.00552685538989269,0.00433906629294207,"Sema1a/Sdc/peb/oc/Trim9/fax/jing/ab/hid/trn/mirr",11
"1142","70-6-0-0-0","GO:0060541","respiratory system development","8/41","185/4489",0.00021214188336131,0.00565711688963494,0.00444133299668708,"Lam/Sdc/peb/jing/salm/hid/trn/ed",8
"1143","70-6-0-0-0","GO:0048870","cell motility","9/41","238/4489",0.000223985550527835,0.00569131571873718,0.00446818207742963,"Sema1a/tai/Sdc/peb/ths/jing/bun/ab/trn",9
"1144","70-6-0-0-0","GO:0040008","regulation of growth","9/41","239/4489",0.000231209701073698,0.00569131571873718,0.00446818207742963,"Sema1a/tai/Samuel/fkh/CycG/Sdc/bun/hid/mirr",9
"1145","70-6-0-0-0","GO:0051674","localization of cell","9/41","239/4489",0.000231209701073698,0.00569131571873718,0.00446818207742963,"Sema1a/tai/Sdc/peb/ths/jing/bun/ab/trn",9
"1146","70-6-0-0-0","GO:0001667","ameboidal-type cell migration","7/41","143/4489",0.000260496447171872,0.00604249688255002,0.00474389009638795,"tai/Sdc/peb/ths/jing/bun/ab",7
"1147","70-6-0-0-0","GO:0045165","cell fate commitment","8/41","191/4489",0.000264359238611563,0.00604249688255002,0.00474389009638795,"mam/oc/14-3-3zeta/ths/hth/bun/salm/ed",8
"1148","70-6-0-0-0","GO:0048707","instar larval or pupal morphogenesis","10/41","305/4489",0.000305075706611176,0.00681099251969137,0.00534722658344191,"fkh/mam/oc/hth/jing/salm/ltl/hid/mirr/ed",10
"1149","70-6-0-0-0","GO:0007409","axonogenesis","9/41","253/4489",0.000354653543739866,0.00773789549977889,0.00607492673008957,"Sema1a/Sdc/peb/Trim9/fax/jing/ab/trn/mirr",9
"1150","70-6-0-0-0","GO:0030855","epithelial cell differentiation","9/41","255/4489",0.000376096047998121,0.00802338235729324,0.00629905895594514,"tai/fkh/mam/peb/jing/bun/ab/mirr/ed",9
"1151","70-6-0-0-0","GO:0030707","ovarian follicle cell development","8/41","202/4489",0.00038751257717014,0.00803072210730039,0.00630482130353846,"tai/mam/peb/jing/bun/ab/mirr/ed",8
"1152","70-6-0-0-0","GO:0007552","metamorphosis","10/41","316/4489",0.0004065206806048,0.00803072210730039,0.00630482130353846,"fkh/mam/oc/hth/jing/salm/ltl/hid/mirr/ed",10
"1153","70-6-0-0-0","GO:0010557","positive regulation of macromolecule biosynthetic process","9/41","258/4489",0.000410273794999923,0.00803072210730039,0.00630482130353846,"tai/fkh/mam/oc/hth/jing/Tet/Eip75B/mirr",9
"1154","70-6-0-0-0","GO:0048749","compound eye development","9/41","259/4489",0.000422224031716103,0.00803072210730039,0.00630482130353846,"Lam/peb/oc/Trim9/hth/bun/salm/mirr/ed",9
"1155","70-6-0-0-0","GO:0007411","axon guidance","8/41","205/4489",0.00042822615841741,0.00803072210730039,0.00630482130353846,"Sema1a/Sdc/peb/Trim9/jing/ab/trn/mirr",8
"1156","70-6-0-0-0","GO:0007423","sensory organ development","10/41","319/4489",0.000438652247750683,0.00803072210730039,0.00630482130353846,"Lam/peb/oc/Trim9/hth/bun/salm/ab/mirr/ed",10
"1157","70-6-0-0-0","GO:0048569","post-embryonic animal organ development","10/41","319/4489",0.000438652247750683,0.00803072210730039,0.00630482130353846,"mam/oc/ths/hth/jing/salm/ltl/hid/mirr/ed",10
