"","Name","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"790","45-15-6-0-0","GO:0038127","ERBB signaling pathway","4/31","44/4443",0.000216750806798159,0.0402939362017152,0.0350747466624122,"Ptp4E/gro/Ptp61F/Gug",4
"791","45-15-6-0-0","GO:0007169","transmembrane receptor protein tyrosine kinase signaling pathway","6/31","134/4443",0.00026614224703907,0.0402939362017152,0.0350747466624122,"Ptp4E/mask/gro/krz/Ptp61F/Gug",6
"792","46-3-2-0-0","GO:0035556","intracellular signal transduction","16/41","386/4443",1.0526711275366e-07,0.00011158313951888,8.75379148162018e-05,"Mnn1/Btk29A/Sos/Prosap/Uba1/Rab35/slpr/dl/par-1/Pdk1/wap/Usp7/Socs16D/RhoGAPp190/Mkp3/RhoGAP71E",16
"793","46-3-2-0-0","GO:1902531","regulation of intracellular signal transduction","11/41","239/4443",6.51125176678871e-06,0.00345096343639802,0.00270730994513847,"Mnn1/Sos/Prosap/Uba1/slpr/par-1/Pdk1/wap/Usp7/Socs16D/Mkp3",11
"794","46-3-2-0-0","GO:0009887","animal organ morphogenesis","14/41","422/4443",1.25205246447185e-05,0.00442391870780054,0.00347060156818513,"Lam/Liprin-alpha/Mnn1/Btk29A/Sos/Drice/slpr/p120ctn/par-1/fzr/bs/Mkp3/RhoGAP71E/aop",14
"795","46-3-2-0-0","GO:0007424","open tracheal system development","8/41","141/4443",3.32101499025207e-05,0.00601454013812383,0.00471845750657182,"Lam/Btk29A/Sos/Rbcn-3A/Rab35/bs/Mkp3/aop",8
"796","46-3-2-0-0","GO:0060541","respiratory system development","8/41","146/4443",4.273394042873e-05,0.00601454013812383,0.00471845750657182,"Lam/Btk29A/Sos/Rbcn-3A/Rab35/bs/Mkp3/aop",8
"797","46-3-2-0-0","GO:0009966","regulation of signal transduction","14/41","471/4443",4.40402825665788e-05,0.00601454013812383,0.00471845750657182,"Mnn1/Sos/pum/Prosap/Uba1/slpr/par-1/Pdk1/Usp10/wap/Usp7/Socs16D/Mkp3/aop",14
"798","46-3-2-0-0","GO:0035295","tube development","13/41","414/4443",5.11999461272935e-05,0.00601454013812383,0.00471845750657182,"disp/Lam/Mnn1/Btk29A/Sos/Rbcn-3A/Rab35/slpr/par-1/fzr/bs/Mkp3/RhoGAP71E",13
"799","46-3-2-0-0","GO:0002009","morphogenesis of an epithelium","12/41","355/4443",5.28830966787578e-05,0.00601454013812383,0.00471845750657182,"Lam/Mnn1/Btk29A/Sos/slpr/orb/par-1/fzr/bs/Mkp3/RhoGAP71E/aop",12
"800","46-3-2-0-0","GO:0048729","tissue morphogenesis","12/41","356/4443",5.43774331338094e-05,0.00601454013812383,0.00471845750657182,"Lam/Mnn1/Btk29A/Sos/slpr/orb/par-1/fzr/bs/Mkp3/RhoGAP71E/aop",12
"801","46-3-2-0-0","GO:0035239","tube morphogenesis","11/41","302/4443",5.9602168987444e-05,0.00601454013812383,0.00471845750657182,"Lam/Mnn1/Sos/Rbcn-3A/Rab35/slpr/par-1/fzr/bs/Mkp3/RhoGAP71E",11
"802","46-3-2-0-0","GO:0009791","post-embryonic development","12/41","361/4443",6.24150391692095e-05,0.00601454013812383,0.00471845750657182,"Mnn1/Sos/eIF4EHP/Drice/Uba1/slpr/par-1/fzr/bs/ens/Mkp3/RhoGAP71E",12
"803","46-3-2-0-0","GO:0002165","instar larval or pupal development","11/41","313/4443",8.27651883784637e-05,0.00731092497343096,0.00573548235254266,"Mnn1/Sos/eIF4EHP/Drice/Uba1/slpr/par-1/fzr/bs/Mkp3/RhoGAP71E",11
"804","46-3-2-0-0","GO:0048707","instar larval or pupal morphogenesis","10/41","267/4443",0.000110341837550706,0.00892241576408204,0.00699971048026296,"Mnn1/Sos/Drice/Uba1/slpr/par-1/fzr/bs/Mkp3/RhoGAP71E",10
"805","46-3-2-0-0","GO:0048010","vascular endothelial growth factor receptor signaling pathway","4/41","29/4443",0.000125515947980015,0.00892241576408204,0.00699971048026296,"Sos/slpr/Socs16D/aop",4
"806","46-3-2-0-0","GO:0007166","cell surface receptor signaling pathway","12/41","388/4443",0.000126260600435123,0.00892241576408204,0.00699971048026296,"disp/Sos/pum/Prosap/slpr/dl/Pdk1/Usp10/Usp7/Socs16D/Mkp3/aop",12
"807","46-3-2-0-0","GO:0009886","post-embryonic animal morphogenesis","10/41","276/4443",0.00014563548544315,0.00964370422054145,0.00756556736268893,"Mnn1/Sos/Drice/Uba1/slpr/par-1/fzr/bs/Mkp3/RhoGAP71E",10
"808","46-3-2-0-0","GO:0007552","metamorphosis","10/41","278/4443",0.000154663180895476,0.00964370422054145,0.00756556736268893,"Mnn1/Sos/Drice/Uba1/slpr/par-1/fzr/bs/Mkp3/RhoGAP71E",10
"809","46-3-2-0-0","GO:0035331","negative regulation of hippo signaling","4/41","31/4443",0.000164077216366227,0.0096623249637889,0.00758017549294263,"Prosap/par-1/wap/Usp7",4
"810","46-3-2-0-0","GO:1902532","negative regulation of intracellular signal transduction","6/41","93/4443",0.000178171118007229,0.00979033888769984,0.00768060349680524,"Mnn1/Prosap/par-1/wap/Usp7/Mkp3",6
"811","46-3-2-0-0","GO:0007169","transmembrane receptor protein tyrosine kinase signaling pathway","7/41","134/4443",0.000185157021549708,0.00979033888769984,0.00768060349680524,"Sos/pum/slpr/Pdk1/Socs16D/Mkp3/aop",7
"812","46-3-2-0-0","GO:0048598","embryonic morphogenesis","7/41","135/4443",0.000193959544001601,0.00979033888769984,0.00768060349680524,"Btk29A/pum/Rab35/slpr/p120ctn/RhoGAP71E/aop",7
"813","46-3-2-0-0","GO:0048585","negative regulation of response to stimulus","9/41","261/4443",0.000481961423054171,0.0232217776562464,0.0182176805843443,"Lam/Mnn1/pum/Prosap/par-1/wap/Usp7/Mkp3/aop",9
"814","46-3-2-0-0","GO:0032535","regulation of cellular component size","6/41","114/4443",0.000540288687967887,0.0236143784854869,0.0185256792487931,"Lam/Liprin-alpha/Btk29A/Sos/Pdk1/RhoGAPp190",6
"815","46-3-2-0-0","GO:0050793","regulation of developmental process","11/41","387/4443",0.000543936160371937,0.0236143784854869,0.0185256792487931,"Liprin-alpha/pum/Drice/Rab35/slpr/dl/par-1/Pdk1/wap/RhoGAPp190/aop",11
"816","46-3-2-0-0","GO:0010629","negative regulation of gene expression","8/41","211/4443",0.000556942888808654,0.0236143784854869,0.0185256792487931,"Lam/pum/eIF4EHP/CG6701/orb/Usp7/JIL-1/aop",8
"817","46-3-2-0-0","GO:0009790","embryo development","10/41","327/4443",0.000580239531664385,0.0236559193678557,0.0185582684216544,"disp/Btk29A/pum/Rab35/slpr/orb/p120ctn/par-1/RhoGAP71E/aop",10
"818","46-3-2-0-0","GO:0007167","enzyme linked receptor protein signaling pathway","7/41","164/4443",0.000639546658189003,0.0237260719301251,0.0186133036989065,"Sos/pum/slpr/Pdk1/Socs16D/Mkp3/aop",7
"819","46-3-2-0-0","GO:0007173","epidermal growth factor receptor signaling pathway","4/41","44/4443",0.000649109515069462,0.0237260719301251,0.0186133036989065,"Sos/pum/Mkp3/aop",4
"820","46-3-2-0-0","GO:0038127","ERBB signaling pathway","4/41","44/4443",0.000649109515069462,0.0237260719301251,0.0186133036989065,"Sos/pum/Mkp3/aop",4
"821","46-3-2-0-0","GO:0048608","reproductive structure development","4/41","45/4443",0.000707706432331339,0.0237684585977804,0.0186465563974643,"Lam/Btk29A/slpr/aop",4
"822","46-3-2-0-0","GO:0061458","reproductive system development","4/41","45/4443",0.000707706432331339,0.0237684585977804,0.0186465563974643,"Lam/Btk29A/slpr/aop",4
"823","46-3-2-0-0","GO:0022008","neurogenesis","12/41","467/4443",0.000719196141450219,0.0237684585977804,0.0186465563974643,"Liprin-alpha/Sos/pum/Drice/CG6701/Uba1/dl/p120ctn/par-1/fzr/RhoGAPp190/aop",12
"824","46-3-2-0-0","GO:0060562","epithelial tube morphogenesis","9/41","277/4443",0.000745248354836252,0.0237684585977804,0.0186465563974643,"Lam/Mnn1/Sos/slpr/par-1/fzr/bs/Mkp3/RhoGAP71E",9
"825","46-3-2-0-0","GO:0001745","compound eye morphogenesis","7/41","169/4443",0.000765714653123973,0.0237684585977804,0.0186465563974643,"Lam/Liprin-alpha/Sos/Drice/p120ctn/fzr/aop",7
"826","46-3-2-0-0","GO:0030182","neuron differentiation","11/41","404/4443",0.000784807595209731,0.0237684585977804,0.0186465563974643,"Liprin-alpha/Sos/pum/Drice/CG6701/Uba1/dl/p120ctn/par-1/RhoGAPp190/aop",11
"827","46-3-2-0-0","GO:0007444","imaginal disc development","10/41","342/4443",0.000827071446943032,0.0243526592711004,0.0191048667568712,"disp/Mnn1/Btk29A/Sos/slpr/par-1/fzr/bs/Mkp3/RhoGAP71E",10
"828","46-3-2-0-0","GO:0048592","eye morphogenesis","7/41","173/4443",0.000880286632681267,0.0245553639642669,0.0192638902996732,"Lam/Liprin-alpha/Sos/Drice/p120ctn/fzr/aop",7
"829","46-3-2-0-0","GO:0090596","sensory organ morphogenesis","7/41","173/4443",0.000880286632681267,0.0245553639642669,0.0192638902996732,"Lam/Liprin-alpha/Sos/Drice/p120ctn/fzr/aop",7
"830","46-3-2-0-0","GO:0048569","post-embryonic animal organ development","9/41","285/4443",0.000915741793194854,0.0248893923278601,0.0195259383704166,"Mnn1/Sos/slpr/par-1/fzr/bs/ens/Mkp3/RhoGAP71E",9
"831","46-3-2-0-0","GO:0009968","negative regulation of signal transduction","8/41","231/4443",0.00101532431821216,0.0269060944326222,0.0211080581944107,"Mnn1/pum/Prosap/par-1/wap/Usp7/Mkp3/aop",8
"832","46-3-2-0-0","GO:0006928","movement of cell or subcellular component","10/41","358/4443",0.00118086465054448,0.0293808142930973,0.0230494968138499,"disp/Liprin-alpha/Sos/pum/Rab35/par-1/fzr/ens/RhoGAP71E/aop",10
"833","46-3-2-0-0","GO:0007548","sex differentiation","4/41","52/4443",0.00122734048190851,0.0293808142930973,0.0230494968138499,"Lam/Btk29A/slpr/aop",4
"834","46-3-2-0-0","GO:0007560","imaginal disc morphogenesis","8/41","239/4443",0.00126789909168055,0.0293808142930973,0.0230494968138499,"Mnn1/Sos/slpr/par-1/fzr/bs/Mkp3/RhoGAP71E",8
"835","46-3-2-0-0","GO:0010648","negative regulation of cell communication","8/41","239/4443",0.00126789909168055,0.0293808142930973,0.0230494968138499,"Mnn1/pum/Prosap/par-1/wap/Usp7/Mkp3/aop",8
"836","46-3-2-0-0","GO:0048563","post-embryonic animal organ morphogenesis","8/41","239/4443",0.00126789909168055,0.0293808142930973,0.0230494968138499,"Mnn1/Sos/slpr/par-1/fzr/bs/Mkp3/RhoGAP71E",8
"837","46-3-2-0-0","GO:0051124","synaptic assembly at neuromuscular junction","5/41","90/4443",0.00128585134573706,0.0293808142930973,0.0230494968138499,"Liprin-alpha/pum/Prosap/par-1/Pdk1",5
"838","46-3-2-0-0","GO:0023057","negative regulation of signaling","8/41","240/4443",0.0013027342186562,0.0293808142930973,0.0230494968138499,"Mnn1/pum/Prosap/par-1/wap/Usp7/Mkp3/aop",8
"839","46-3-2-0-0","GO:0035330","regulation of hippo signaling","4/41","54/4443",0.00141477558357092,0.0312429608038578,0.0245103664697594,"Prosap/par-1/wap/Usp7",4
"840","46-3-2-0-0","GO:0007265","Ras protein signal transduction","5/41","94/4443",0.00156306553987165,0.0338132545359989,0.0265267835982514,"Sos/Uba1/Rab35/RhoGAPp190/RhoGAP71E",5
"841","46-3-2-0-0","GO:0048699","generation of neurons","11/41","442/4443",0.00165906583263863,0.035172195651939,0.0275928843744109,"Liprin-alpha/Sos/pum/Drice/CG6701/Uba1/dl/p120ctn/par-1/RhoGAPp190/aop",11
"842","46-3-2-0-0","GO:0035329","hippo signaling","4/41","58/4443",0.00184816269121574,0.0384127931899741,0.0301351604966033,"Prosap/par-1/wap/Usp7",4
"843","46-3-2-0-0","GO:0000902","cell morphogenesis","9/41","318/4443",0.00199044120138573,0.0405743783359398,0.0318309422893669,"Liprin-alpha/Sos/pum/CG6701/Rab35/slpr/p120ctn/RhoGAPp190/RhoGAP71E",9
"844","46-3-2-0-0","GO:0034329","cell junction assembly","6/41","147/4443",0.00204464335024082,0.0408928670048164,0.0320807993384359,"Liprin-alpha/pum/Prosap/p120ctn/par-1/Pdk1",6
"845","46-3-2-0-0","GO:0090066","regulation of anatomical structure size","6/41","148/4443",0.00211655610112635,0.0415472123554432,0.0325941387892752,"Lam/Liprin-alpha/Btk29A/Sos/Pdk1/RhoGAPp190",6
"846","46-3-2-0-0","GO:0000904","cell morphogenesis involved in differentiation","8/41","264/4443",0.00239757667608305,0.0462078413936006,0.0362504416096767,"Liprin-alpha/Sos/pum/CG6701/Rab35/p120ctn/RhoGAPp190/RhoGAP71E",8
"847","46-3-2-0-0","GO:0048749","compound eye development","7/41","208/4443",0.00257110404581786,0.0478135138345076,0.0375101051929106,"Lam/Liprin-alpha/Sos/Drice/p120ctn/fzr/aop",7
"848","46-3-2-0-0","GO:0007264","small GTPase mediated signal transduction","5/41","106/4443",0.00266061723738455,0.0486250736487522,0.0381467807174918,"Sos/Uba1/Rab35/RhoGAPp190/RhoGAP71E",5
"849","46-3-2-0-0","GO:0048666","neuron development","9/41","334/4443",0.00279340596442091,0.0499286990153343,0.0391694858213646,"Liprin-alpha/Sos/pum/Drice/CG6701/Uba1/dl/p120ctn/RhoGAPp190",9
"850","46-3-2-0-0","GO:0040007","growth","8/41","271/4443",0.00282615277445289,0.0499286990153343,0.0391694858213646,"Liprin-alpha/pum/Prosap/Uba1/slpr/par-1/Pdk1/wap",8
"851","47-9-3-1-1","GO:0006952","defense response","18/40","228/4443",1.3034005935918e-13,3.24546747804359e-11,2.71656123717028e-11,"CG16756/SPE/GNBP-like3/DptA/DptB/BomS1/BomS4/BomS2/BomT2/BomS5/BomS6/BomBc2/IM4/Dro/AttC/Listericin/IM14/PGRP-SB1",18
"852","47-9-3-1-1","GO:0009607","response to biotic stimulus","14/40","247/4443",1.18452118009405e-08,7.35837725816265e-07,6.15919973416277e-07,"CG16756/SPE/GNBP-like3/DptA/DptB/BomS1/BomS2/IM4/Dro/AttC/Listericin/IM14/Tsf1/PGRP-SB1",14
"853","47-9-3-1-1","GO:0043207","response to external biotic stimulus","14/40","247/4443",1.18452118009405e-08,7.35837725816265e-07,6.15919973416277e-07,"CG16756/SPE/GNBP-like3/DptA/DptB/BomS1/BomS2/IM4/Dro/AttC/Listericin/IM14/Tsf1/PGRP-SB1",14
"854","47-9-3-1-1","GO:0051707","response to other organism","14/40","247/4443",1.18452118009405e-08,7.35837725816265e-07,6.15919973416277e-07,"CG16756/SPE/GNBP-like3/DptA/DptB/BomS1/BomS2/IM4/Dro/AttC/Listericin/IM14/Tsf1/PGRP-SB1",14
"855","47-9-3-1-1","GO:0009617","response to bacterium","11/40","135/4443",1.47758579481178e-08,7.35837725816265e-07,6.15919973416277e-07,"CG16756/SPE/DptA/DptB/BomS1/BomS2/IM4/Dro/AttC/Listericin/IM14",11
"856","47-9-3-1-1","GO:0044419","biological process involved in interspecies interaction between organisms","14/40","271/4443",3.90907132392386e-08,1.6222645994284e-06,1.35788793357355e-06,"CG16756/SPE/GNBP-like3/DptA/DptB/BomS1/BomS2/IM4/Dro/AttC/Listericin/IM14/Tsf1/PGRP-SB1",14
"857","47-9-3-1-1","GO:0050830","defense response to Gram-positive bacterium","5/40","16/4443",1.85691092058851e-07,6.60529741752199e-06,5.52884755303046e-06,"SPE/DptB/Dro/AttC/Listericin",5
"858","47-9-3-1-1","GO:0098542","defense response to other organism","11/40","216/4443",1.84821295743897e-06,5.7525628300288e-05,4.81508112595943e-05,"CG16756/SPE/GNBP-like3/DptA/DptB/IM4/Dro/AttC/Listericin/IM14/PGRP-SB1",11
"859","47-9-3-1-1","GO:0009620","response to fungus","5/40","42/4443",3.04660262987964e-05,0.000771378823225269,0.000645669021342647,"SPE/GNBP-like3/IM4/IM14/Tsf1",5
"860","47-9-3-1-1","GO:0006959","humoral immune response","6/40","70/4443",3.09790692058341e-05,0.000771378823225269,0.000645669021342647,"SPE/DptA/DptB/IM4/Dro/AttC",6
"861","47-9-3-1-1","GO:0042742","defense response to bacterium","7/40","124/4443",9.64628702644624e-05,0.00185039581929595,0.0015488411423403,"CG16756/SPE/DptA/DptB/Dro/AttC/Listericin",7
"862","47-9-3-1-1","GO:0006955","immune response","8/40","168/4443",9.66070106459736e-05,0.00185039581929595,0.0015488411423403,"SPE/DptA/DptB/IM4/Dro/AttC/IM14/PGRP-SB1",8
"863","47-9-3-1-1","GO:0019731","antibacterial humoral response","4/40","30/4443",0.000130438266837363,0.0023199377458931,0.00194186291983443,"SPE/DptA/Dro/AttC",4
"864","47-9-3-1-1","GO:0031349","positive regulation of defense response","5/40","60/4443",0.000173713846087178,0.00288364984504716,0.00241370817721132,"SPE/DptA/IM4/Dro/IM14",5
"865","47-9-3-1-1","GO:0050829","defense response to Gram-negative bacterium","5/40","62/4443",0.000203127123042629,0.00316116585235091,0.00264599805016056,"CG16756/SPE/DptA/Dro/Listericin",5
"866","47-9-3-1-1","GO:0050778","positive regulation of immune response","5/40","66/4443",0.000273234132944847,0.00400207641783923,0.00334986738842599,"SPE/DptA/IM4/Dro/IM14",5
"867","47-9-3-1-1","GO:0002833","positive regulation of response to biotic stimulus","5/40","70/4443",0.000360405524657414,0.00498560975776089,0.00417311660129637,"SPE/DptA/IM4/Dro/IM14",5
"868","47-9-3-1-1","GO:0002684","positive regulation of immune system process","5/40","72/4443",0.000411187132207231,0.00538871557471581,0.00451052920648375,"SPE/DptA/IM4/Dro/IM14",5
"869","47-9-3-1-1","GO:0032103","positive regulation of response to external stimulus","5/40","79/4443",0.000632481553527302,0.00787439534141491,0.00659112355781084,"SPE/DptA/IM4/Dro/IM14",5
"870","47-9-3-1-1","GO:0002376","immune system process","8/40","244/4443",0.00122388962082469,0.0145118340754927,0.012146874432245,"SPE/DptA/DptB/IM4/Dro/AttC/IM14/PGRP-SB1",8
"871","47-9-3-1-1","GO:0045087","innate immune response","5/40","103/4443",0.00209750426974613,0.0227077636159472,0.0190071325130313,"SPE/DptA/IM4/IM14/PGRP-SB1",5
"872","47-9-3-1-1","GO:0031347","regulation of defense response","5/40","104/4443",0.00218897939696777,0.0227106612435406,0.0190095579210359,"SPE/DptA/IM4/Dro/IM14",5
"873","47-9-3-1-1","GO:0019730","antimicrobial humoral response","4/40","64/4443",0.00242600889109414,0.02323370053394,0.0194473587221312,"SPE/DptA/Dro/AttC",4
"874","47-9-3-1-1","GO:0002831","regulation of response to biotic stimulus","5/40","114/4443",0.0032717435497361,0.0301727460697884,0.0252555642435769,"SPE/DptA/IM4/Dro/IM14",5
"875","47-9-3-1-1","GO:0050776","regulation of immune response","5/40","118/4443",0.00379803640451035,0.0326107263697613,0.0272962325986588,"SPE/DptA/IM4/Dro/IM14",5
"876","50-1-7-1-1","GO:0002181","cytoplasmic translation","12/13","111/4443",4.12544684325601e-19,4.00168343795833e-17,3.3437832308496e-17,"RpL35/RpL24/RpL32/RpL21/RpS18/RpS15/RpS3A/RpL14/RpS26/RpS16/RpL23/RpL40",12
"877","50-1-7-1-1","GO:0006412","translation","12/13","334/4443",3.28296097580114e-13,1.59223607326355e-11,1.33046313229835e-11,"RpL35/RpL24/RpL32/RpL21/RpS18/RpS15/RpS3A/RpL14/RpS26/RpS16/RpL23/RpL40",12
"878","50-1-7-1-1","GO:0043043","peptide biosynthetic process","12/13","361/4443",8.42038993810019e-13,2.72259274665239e-11,2.2749825446797e-11,"RpL35/RpL24/RpL32/RpL21/RpS18/RpS15/RpS3A/RpL14/RpS26/RpS16/RpL23/RpL40",12
"879","50-1-7-1-1","GO:0043604","amide biosynthetic process","12/13","385/4443",1.83434265352153e-12,4.44828093478972e-11,3.71695748213574e-11,"RpL35/RpL24/RpL32/RpL21/RpS18/RpS15/RpS3A/RpL14/RpS26/RpS16/RpL23/RpL40",12
"880","50-1-7-1-1","GO:0006518","peptide metabolic process","12/13","413/4443",4.2829565704675e-12,8.30893574670696e-11,6.94289801949469e-11,"RpL35/RpL24/RpL32/RpL21/RpS18/RpS15/RpS3A/RpL14/RpS26/RpS16/RpL23/RpL40",12
"881","50-1-7-1-1","GO:0034645","cellular macromolecule biosynthetic process","12/13","423/4443",5.71624189273617e-12,9.24125772659014e-11,7.72194080246816e-11,"RpL35/RpL24/RpL32/RpL21/RpS18/RpS15/RpS3A/RpL14/RpS26/RpS16/RpL23/RpL40",12
"882","50-1-7-1-1","GO:0043603","cellular amide metabolic process","12/13","459/4443",1.52971593997632e-11,2.11974923111005e-10,1.77125003576206e-10,"RpL35/RpL24/RpL32/RpL21/RpS18/RpS15/RpS3A/RpL14/RpS26/RpS16/RpL23/RpL40",12
"883","50-1-7-1-1","GO:0042254","ribosome biogenesis","4/13","148/4443",0.000668502826758447,0.00810559677444617,0.00677298916584216,"RpL35/RpS15/RpL14/RpS16",4
"884","50-1-7-1-1","GO:0022613","ribonucleoprotein complex biogenesis","4/13","191/4443",0.00174302240595144,0.0187859081530322,0.015697394767048,"RpL35/RpS15/RpL14/RpS16",4
"885","51-18-1-4-1","GO:0006631","fatty acid metabolic process","8/29","85/4443",3.98142148827372e-08,1.63238281019222e-05,1.5338950154823e-05,"Hacd1/ELOVL/eloF/CG16904/AdipoR/CG7920/Fad2/FASN2",8
"886","51-18-1-4-1","GO:0006633","fatty acid biosynthetic process","6/29","38/4443",1.06778640672605e-07,1.71694884363624e-05,1.61335886205613e-05,"Hacd1/ELOVL/eloF/CG16904/Fad2/FASN2",6
"887","51-18-1-4-1","GO:0072330","monocarboxylic acid biosynthetic process","6/29","39/4443",1.25630403192896e-07,1.71694884363624e-05,1.61335886205613e-05,"Hacd1/ELOVL/eloF/CG16904/Fad2/FASN2",6
"888","51-18-1-4-1","GO:0016053","organic acid biosynthetic process","7/29","71/4443",2.32558962527048e-07,1.90698349272179e-05,1.79192800599788e-05,"Shmt/Hacd1/ELOVL/eloF/CG16904/Fad2/FASN2",7
