Tissue,Module,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,Count
head,4,GO:0015872,dopamine transport,4/260,10/4489,0.0017490829567128646,0.015831443172298492,0.012151523699268323,4
head,4,GO:0051937,catecholamine transport,4/260,10/4489,0.0017490829567128646,0.015831443172298492,0.012151523699268323,4
head,4,GO:0051952,regulation of amine transport,4/260,10/4489,0.0017490829567128646,0.015831443172298492,0.012151523699268323,4
head,4,GO:0045934,negative regulation of nucleobase-containing compound metabolic process,21/260,183/4489,0.001810509035898968,0.016303818614090197,0.012514098438249044,21
head,4,GO:0045595,regulation of cell differentiation,21/260,184/4489,0.0019388133609432672,0.01737058671098917,0.01333290299510545,21
head,4,GO:1904064,positive regulation of cation transmembrane transport,6/260,24/4489,0.001977776071900846,0.01763017559042926,0.013532152070900525,6
head,4,GO:0001736,establishment of planar polarity,11/260,70/4489,0.0020292680197108197,0.017908290273947983,0.013745620744041183,11
head,4,GO:0007164,establishment of tissue polarity,11/260,70/4489,0.0020292680197108197,0.017908290273947983,0.013745620744041183,11
head,4,GO:0048813,dendrite morphogenesis,15/260,114/4489,0.0021542085316405965,0.01891630874798832,0.01451933165866168,15
head,4,GO:0009954,proximal/distal pattern formation,5/260,17/4489,0.0021809436642628373,0.018962391957753243,0.014554703115925702,5
head,4,GO:0048332,mesoderm morphogenesis,5/260,17/4489,0.0021809436642628373,0.018962391957753243,0.014554703115925702,5
head,4,GO:0030431,sleep,10/260,61/4489,0.0023300976712147085,0.020146027918689698,0.015463210336277705,10
head,4,GO:0030537,larval behavior,7/260,33/4489,0.0023453423659992086,0.020146027918689698,0.015463210336277705,7
head,4,GO:0032269,negative regulation of cellular protein metabolic process,15/260,115/4489,0.0023513211055241233,0.020146027918689698,0.015463210336277705,15
head,4,GO:0048638,regulation of developmental growth,21/260,187/4489,0.002371107967335464,0.020217418175589825,0.015518006376611961,21
head,4,GO:0045892,"negative regulation of transcription, DNA-templated",19/260,163/4489,0.002479487745204382,0.020839504144217782,0.015995492371318493,19
head,4,GO:1902679,negative regulation of RNA biosynthetic process,19/260,163/4489,0.002479487745204382,0.020839504144217782,0.015995492371318493,19
head,4,GO:1903507,negative regulation of nucleic acid-templated transcription,19/260,163/4489,0.002479487745204382,0.020839504144217782,0.015995492371318493,19
head,4,GO:0021700,developmental maturation,18/260,151/4489,0.0025000511578192404,0.02091275020640265,0.016051712846661823,18
head,4,GO:0010605,negative regulation of macromolecule metabolic process,36/260,387/4489,0.0025142741478211767,0.020932518258982912,0.01606688593965171,36
head,4,GO:0051248,negative regulation of protein metabolic process,15/260,116/4489,0.00256318497487812,0.02123953746788677,0.01630254046290161,15
head,4,GO:0015844,monoamine transport,4/260,11/4489,0.002624455339323581,0.021445202194009815,0.016460399715932987,4
head,4,GO:0048168,regulation of neuronal synaptic plasticity,4/260,11/4489,0.002624455339323581,0.021445202194009815,0.016460399715932987,4
head,4,GO:0050909,sensory perception of taste,4/260,11/4489,0.002624455339323581,0.021445202194009815,0.016460399715932987,4
head,4,GO:0010959,regulation of metal ion transport,8/260,43/4489,0.00280022843448238,0.02264936573151967,0.017384663006689022,8
head,4,GO:0008049,male courtship behavior,7/260,34/4489,0.002810317900964764,0.02264936573151967,0.017384663006689022,7
head,4,GO:1904062,regulation of cation transmembrane transport,7/260,34/4489,0.002810317900964764,0.02264936573151967,0.017384663006689022,7
head,4,GO:0007420,brain development,12/260,84/4489,0.0029579782704576385,0.02366303024702574,0.01816270757591897,12
head,4,GO:0040012,regulation of locomotion,13/260,95/4489,0.0029629063368797103,0.02366303024702574,0.01816270757591897,13
head,4,GO:0008277,regulation of G protein-coupled receptor signaling pathway,6/260,26/4489,0.003068047516296197,0.024282976978756896,0.018638551585901372,6
head,4,GO:0016198,axon choice point recognition,6/260,26/4489,0.003068047516296197,0.024282976978756896,0.018638551585901372,6
head,4,GO:0009892,negative regulation of metabolic process,38/260,422/4489,0.003390555154983038,0.026587146904477887,0.020407131692895802,38
head,4,GO:0007173,epidermal growth factor receptor signaling pathway,9/260,54/4489,0.0034043598869189814,0.026587146904477887,0.020407131692895802,9
head,4,GO:0038127,ERBB signaling pathway,9/260,54/4489,0.0034043598869189814,0.026587146904477887,0.020407131692895802,9
head,4,GO:0009791,post-embryonic development,37/260,409/4489,0.0035526642679965153,0.02762313847142665,0.021202313530774473,37
head,4,GO:0045926,negative regulation of growth,12/260,86/4489,0.0036101237273378495,0.02794679113487414,0.021450735166591933,12
head,4,GO:0009584,detection of visible light,6/260,27/4489,0.003756820727218147,0.028599712995215992,0.021951889443770977,6
head,4,GO:0072553,terminal button organization,6/260,27/4489,0.003756820727218147,0.028599712995215992,0.021951889443770977,6
head,4,GO:0060401,cytosolic calcium ion transport,4/260,12/4489,0.003759282388039723,0.028599712995215992,0.021951889443770977,4
head,4,GO:1903305,regulation of regulated secretory pathway,4/260,12/4489,0.003759282388039723,0.028599712995215992,0.021951889443770977,4
head,4,GO:0017148,negative regulation of translation,9/260,55/4489,0.003869383822382776,0.029061542325555745,0.022306369448629935,9
head,4,GO:0040017,positive regulation of locomotion,9/260,55/4489,0.003869383822382776,0.029061542325555745,0.022306369448629935,9
head,4,GO:0045471,response to ethanol,9/260,55/4489,0.003869383822382776,0.029061542325555745,0.022306369448629935,9
head,4,GO:0010721,negative regulation of cell development,7/260,36/4489,0.003949088810092295,0.029534498939885172,0.022669390270244356,7
head,4,GO:0097305,response to alcohol,12/260,87/4489,0.003977176852796196,0.029619059684326106,0.022734295401060204,12
head,4,GO:0060284,regulation of cell development,14/260,111/4489,0.00444752150602381,0.03298266999215137,0.025316055631369502,14
head,4,GO:0016358,dendrite development,15/260,123/4489,0.004532312737087684,0.03347084510861825,0.02569075750993988,15
head,4,GO:0010001,glial cell differentiation,6/260,28/4489,0.004554013762670142,0.03349097621297001,0.02570620926559857,6
head,4,GO:0042063,gliogenesis,10/260,67/4489,0.004717278113622412,0.03454770070764961,0.026517304792452692,10
head,4,GO:0034249,negative regulation of cellular amide metabolic process,9/260,57/4489,0.00494777804027068,0.03593756477809774,0.02758410369429658,9
head,4,GO:2000113,negative regulation of cellular macromolecule biosynthetic process,9/260,57/4489,0.00494777804027068,0.03593756477809774,0.02758410369429658,9
head,4,GO:0007292,female gamete generation,35/260,389/4489,0.004998664818055716,0.036158374606017785,0.027753587665391318,35
head,4,GO:0016059,deactivation of rhodopsin mediated signaling,4/260,13/4489,0.005185864168288647,0.037207521370038465,0.02855886685745609,4
head,4,GO:0045938,"positive regulation of circadian sleep/wake cycle, sleep",4/260,13/4489,0.005185864168288647,0.037207521370038465,0.02855886685745609,4
head,4,GO:0045886,negative regulation of synaptic assembly at neuromuscular junction,7/260,38/4489,0.005407620729321178,0.0384856878518221,0.02953993157315941,7
head,4,GO:1904397,negative regulation of neuromuscular junction development,7/260,38/4489,0.005407620729321178,0.0384856878518221,0.02953993157315941,7
head,4,GO:0001933,negative regulation of protein phosphorylation,6/260,29/4489,0.00546925162904932,0.03876798845490783,0.02975661317517005,6
head,4,GO:0002009,morphogenesis of an epithelium,36/260,406/4489,0.005603890399556164,0.03956346622086651,0.03036718713359488,36
head,4,GO:0051129,negative regulation of cellular component organization,13/260,103/4489,0.006005810499236829,0.04223209374961356,0.03241550896421807,13
head,4,GO:0048732,gland development,15/260,127/4489,0.006123473917663935,0.04288861692332081,0.03291942745210311,15
head,4,GO:0006874,cellular calcium ion homeostasis,7/260,39/4489,0.006272705949489509,0.0434169647092117,0.03332496411555417,7
head,4,GO:0051964,negative regulation of synapse assembly,7/260,39/4489,0.006272705949489509,0.0434169647092117,0.03332496411555417,7
head,4,GO:1905809,negative regulation of synapse organization,7/260,39/4489,0.006272705949489509,0.0434169647092117,0.03332496411555417,7
head,4,GO:0042551,neuron maturation,8/260,49/4489,0.006446614738670483,0.04444638677247423,0.03411510348959257,8
head,4,GO:0042326,negative regulation of phosphorylation,6/260,30/4489,0.0065121815946111074,0.04472373741046149,0.034327985714783925,6
head,4,GO:0048585,negative regulation of response to stimulus,27/260,284/4489,0.006567841875480167,0.04493116631869184,0.03448719907687872,27
head,4,GO:0016192,vesicle-mediated transport,33/260,368/4489,0.006731692189513015,0.04583943725373473,0.03518434814108043,33
head,4,GO:0060322,head development,12/260,93/4489,0.006857322060015966,0.04583943725373473,0.03518434814108043,12
head,4,GO:0060627,regulation of vesicle-mediated transport,12/260,93/4489,0.006857322060015966,0.04583943725373473,0.03518434814108043,12
head,4,GO:0009629,response to gravity,4/260,14/4489,0.006934351131301515,0.04583943725373473,0.03518434814108043,4
head,4,GO:0022400,regulation of rhodopsin mediated signaling pathway,4/260,14/4489,0.006934351131301515,0.04583943725373473,0.03518434814108043,4
head,4,GO:0042074,cell migration involved in gastrulation,4/260,14/4489,0.006934351131301515,0.04583943725373473,0.03518434814108043,4
head,4,GO:0042332,gravitaxis,4/260,14/4489,0.006934351131301515,0.04583943725373473,0.03518434814108043,4
head,4,GO:0048846,axon extension involved in axon guidance,4/260,14/4489,0.006934351131301515,0.04583943725373473,0.03518434814108043,4
head,4,GO:1902284,neuron projection extension involved in neuron projection guidance,4/260,14/4489,0.006934351131301515,0.04583943725373473,0.03518434814108043,4
head,4,GO:0055074,calcium ion homeostasis,7/260,40/4489,0.0072369534407582484,0.04729197161568,0.03629925001901307,7
head,4,GO:1901889,negative regulation of cell junction assembly,7/260,40/4489,0.0072369534407582484,0.04729197161568,0.03629925001901307,7
head,4,GO:0007166,cell surface receptor signaling pathway,39/260,456/4489,0.0072748181089362166,0.04729197161568,0.03629925001901307,39
head,4,GO:0030865,cortical cytoskeleton organization,8/260,50/4489,0.007300305905292255,0.04729197161568,0.03629925001901307,8
head,4,GO:0007614,short-term memory,5/260,22/4489,0.007314848867467785,0.04729197161568,0.03629925001901307,5
head,4,GO:0097479,synaptic vesicle localization,5/260,22/4489,0.007314848867467785,0.04729197161568,0.03629925001901307,5
head,4,GO:0007167,enzyme linked receptor protein signaling pathway,21/260,206/4489,0.007436077305964486,0.047900278996450066,0.03676616017201803,21
head,4,GO:0022412,cellular process involved in reproduction in multicellular organism,40/260,472/4489,0.00766236228803234,0.0491784343213712,0.03774721632420142,40
head,5,GO:0007155,cell adhesion,19/117,149/4489,5.429677662722599e-9,5.71425892718395e-6,5.154222711945109e-6,19
head,5,GO:0031589,cell-substrate adhesion,8/117,19/4489,9.972528668732898e-9,5.71425892718395e-6,5.154222711945109e-6,8
head,5,GO:0030198,extracellular matrix organization,8/117,32/4489,1.044963935660315e-6,3.129261472704529e-4,2.822572578484291e-4,8
head,5,GO:0043062,extracellular structure organization,9/117,43/4489,1.0922378613279332e-6,3.129261472704529e-4,2.822572578484291e-4,9
head,5,GO:0035152,"regulation of tube architecture, open tracheal system",11/117,70/4489,1.3919730027586657e-6,3.1904021223228614e-4,2.877721028861073e-4,11
head,5,GO:0034446,substrate adhesion-dependent cell spreading,5/117,10/4489,2.507889429293869e-6,4.4199959074650596e-4,3.986806265390548e-4,5
head,5,GO:0071711,basement membrane organization,6/117,17/4489,2.6998229801269998e-6,4.4199959074650596e-4,3.986806265390548e-4,6
head,5,GO:0007160,cell-matrix adhesion,5/117,12/4489,7.557981351374761e-6,0.0010826808285844345,9.765707482960546e-4,5
head,5,GO:0007424,open tracheal system development,16/117,178/4489,1.1468262597108071e-5,0.001460292104031761,0.0013171735520889037,16
head,5,GO:0060541,respiratory system development,16/117,185/4489,1.8736867230708407e-5,0.002147244984639183,0.0019368003811111214,16
head,5,GO:0035151,"regulation of tube size, open tracheal system",7/117,39/4489,5.259318055999635e-5,0.0050785205333698305,0.0045807910019005915,7
head,5,GO:0033627,cell adhesion mediated by integrin,5/117,17/4489,5.3178225480312364e-5,0.0050785205333698305,0.0045807910019005915,5
head,5,GO:0035150,regulation of tube size,7/117,41/4489,7.362651470637191e-5,0.006490460450269402,0.005854351209850787,7
head,5,GO:0061061,muscle structure development,13/117,147/4489,9.620865240790206e-5,0.00787536540424684,0.007103526065004498,13
head,5,GO:0061343,cell adhesion involved in heart morphogenesis,4/117,11/4489,1.255938989735835e-4,0.00959537388158178,0.008654962020495368,4
head,5,GO:0000904,cell morphogenesis involved in differentiation,21/117,349/4489,2.092683430984143e-4,0.014616783553311823,0.013184239413384966,21
head,5,GO:0007411,axon guidance,15/117,205/4489,2.3692427953589883e-4,0.014616783553311823,0.013184239413384966,15
head,5,GO:0007409,axonogenesis,17/117,253/4489,2.4942880824832943e-4,0.014616783553311823,0.013184239413384966,17
head,5,GO:0016203,muscle attachment,5/117,23/4489,2.550922086092814e-4,0.014616783553311823,0.013184239413384966,5
head,5,GO:0060538,skeletal muscle organ development,5/117,23/4489,2.550922086092814e-4,0.014616783553311823,0.013184239413384966,5
head,5,GO:0097485,neuron projection guidance,15/117,212/4489,3.420824782519694e-4,0.018667929527464613,0.01683834554603679,15
head,5,GO:0060857,establishment of glial blood-brain barrier,4/117,14/4489,3.585146960475377e-4,0.018675356439567192,0.016845044570271864,4
head,5,GO:0061564,axon development,17/117,262/4489,3.7803177842774726e-4,0.018804408404149823,0.01696144856514662,17
head,5,GO:0007507,heart development,8/117,70/4489,4.102183334238617e-4,0.018804408404149823,0.01696144856514662,8
head,5,GO:0072359,circulatory system development,8/117,70/4489,4.102183334238617e-4,0.018804408404149823,0.01696144856514662,8
head,5,GO:0006935,chemotaxis,15/117,217/4489,4.399158611400721e-4,0.019390137571789333,0.017489772293099226,15
head,5,GO:0007517,muscle organ development,7/117,57/4489,6.13432591694003e-4,0.02603680555856768,0.023485021639123235,7
head,5,GO:0002009,morphogenesis of an epithelium,22/117,406/4489,6.402535854393962e-4,0.026204664604055287,0.023636429357198764,22
head,5,GO:0003007,heart morphogenesis,5/117,28/4489,6.71316878747445e-4,0.026528591139467997,0.023928608890380797,5
head,5,GO:0045229,external encapsulating structure organization,8/117,76/4489,7.193696854133787e-4,0.027479921982791068,0.024786702844769755,8
head,5,GO:0008039,synaptic target recognition,6/117,43/4489,7.642827352543074e-4,0.028253806922626978,0.02548474180033039,6
head,5,GO:0048729,tissue morphogenesis,22/117,416/4489,8.91506954007433e-4,0.03180376749802786,0.02868678210991399,22
head,5,GO:0060249,anatomical structure homeostasis,9/117,98/4489,9.158152944458284e-4,0.03180376749802786,0.02868678210991399,9
head,5,GO:0060856,establishment of blood-brain barrier,4/117,18/4489,0.0010108997602067825,0.034073268388146255,0.030733856486782056,4
head,5,GO:0048666,neuron development,23/117,451/4489,0.0011079310341770795,0.03592260418613271,0.03240194480645019,23
head,5,GO:0045216,cell-cell junction organization,7/117,63/4489,0.0011284587702450066,0.03592260418613271,0.03240194480645019,7
head,5,GO:0031175,neuron projection development,19/117,342/4489,0.0011686076664504325,0.03595338205725327,0.032429706237000755,19
head,5,GO:0055001,muscle cell development,6/117,47/4489,0.0012366718161529987,0.03595338205725327,0.032429706237000755,6
head,5,GO:0048667,cell morphogenesis involved in neuron differentiation,18/117,317/4489,0.0012420692786197045,0.03595338205725327,0.032429706237000755,18
head,5,GO:0006720,isoprenoid metabolic process,4/117,19/4489,0.001254917349293308,0.03595338205725327,0.032429706237000755,4
head,5,GO:0098742,cell-cell adhesion via plasma-membrane adhesion molecules,6/117,48/4489,0.0013837179616879734,0.03830038956753762,0.03454669105843845,6
head,5,GO:0048812,neuron projection morphogenesis,18/117,321/4489,0.0014343278416217703,0.03830038956753762,0.03454669105843845,18
head,5,GO:0048858,cell projection morphogenesis,18/117,322/4489,0.00148617734260422,0.03830038956753762,0.03454669105843845,18
head,5,GO:0120039,plasma membrane bounded cell projection morphogenesis,18/117,322/4489,0.00148617734260422,0.03830038956753762,0.03454669105843845,18
head,5,GO:0006637,acyl-CoA metabolic process,4/117,20/4489,0.0015373629320303058,0.03830038956753762,0.03454669105843845,4
head,5,GO:0035383,thioester metabolic process,4/117,20/4489,0.0015373629320303058,0.03830038956753762,0.03454669105843845,4
head,5,GO:0000902,cell morphogenesis,21/117,410/4489,0.0017813633773365836,0.043434945328249465,0.03917802545452464,21
head,5,GO:0032990,cell part morphogenesis,18/117,328/4489,0.001832037777480251,0.043739901937340994,0.03945309424310541,18
head,5,GO:0042330,taxis,15/117,253/4489,0.0021375542447760777,0.04999259519415072,0.04509298106058235,15
head,6,GO:0046034,ATP metabolic process,19/27,78/4489,6.921651125264949e-29,1.0728559244160671e-26,5.9016183278574826e-27,19
head,6,GO:0006119,oxidative phosphorylation,14/27,49/4489,8.118503009784887e-22,6.291839832583288e-20,3.4610460199609254e-20,14
head,6,GO:0009060,aerobic respiration,14/27,65/4489,7.018806071746618e-20,3.626383137069086e-18,1.994818567759565e-18,14
head,6,GO:0045333,cellular respiration,14/27,73/4489,4.162340246639782e-19,1.6129068455729156e-17,8.87235684152164e-18,14
head,6,GO:0006091,generation of precursor metabolites and energy,16/27,134/4489,1.5888462373146782e-18,4.925423335675503e-17,2.7094009520523987e-17,16
head,6,GO:0019646,aerobic electron transport chain,11/27,32/4489,4.253434740215777e-18,9.783608900262692e-17,5.38181542221581e-17,11
head,6,GO:0022900,electron transport chain,12/27,46/4489,4.4184040194734735e-18,9.783608900262692e-17,5.38181542221581e-17,12
head,6,GO:0042775,mitochondrial ATP synthesis coupled electron transport,11/27,36/4489,1.9546938657705327e-17,3.787219364930407e-16,2.083292146413331e-16,11
head,6,GO:0042773,ATP synthesis coupled electron transport,11/27,37/4489,2.772527126852326e-17,4.774907829579006e-16,2.626604646491677e-16,11
head,6,GO:0015980,energy derivation by oxidation of organic compounds,14/27,103/4489,7.132094916713517e-17,1.1054747120905951e-15,6.081049350039946e-16,14
head,6,GO:0022904,respiratory electron transport chain,11/27,41/4489,1.0111111213617806e-16,1.4247474891916e-15,7.837320653617629e-16,11
head,6,GO:1902600,proton transmembrane transport,10/27,34/4489,1.1229781358227126e-15,1.4505134254376704e-14,7.979055175582432e-15,10
head,6,GO:0015986,proton motive force-driven ATP synthesis,8/27,14/4489,1.6036647898183323e-15,1.9120618647833964e-14,1.0517963398808496e-14,8
head,6,GO:0006754,ATP biosynthetic process,8/27,16/4489,6.821087695066116e-15,7.551918519537486e-14,4.154196265416206e-14,8
head,6,GO:0009144,purine nucleoside triphosphate metabolic process,8/27,18/4489,2.3016981339864417e-14,1.9820178375994358e-13,1.0902780634672619e-13,8
head,6,GO:0009145,purine nucleoside triphosphate biosynthetic process,8/27,18/4489,2.3016981339864417e-14,1.9820178375994358e-13,1.0902780634672619e-13,8
head,6,GO:0009205,purine ribonucleoside triphosphate metabolic process,8/27,18/4489,2.3016981339864417e-14,1.9820178375994358e-13,1.0902780634672619e-13,8
head,6,GO:0009206,purine ribonucleoside triphosphate biosynthetic process,8/27,18/4489,2.3016981339864417e-14,1.9820178375994358e-13,1.0902780634672619e-13,8
head,6,GO:0009199,ribonucleoside triphosphate metabolic process,8/27,20/4489,6.576167063218196e-14,5.096529473994102e-13,2.8035238532667046e-13,8
head,6,GO:0009201,ribonucleoside triphosphate biosynthetic process,8/27,20/4489,6.576167063218196e-14,5.096529473994102e-13,2.8035238532667046e-13,8
head,6,GO:0009142,nucleoside triphosphate biosynthetic process,8/27,21/4489,1.0582927112144706e-13,7.811208106582997e-13,4.296827549291835e-13,8
head,6,GO:0009141,nucleoside triphosphate metabolic process,8/27,22/4489,1.656750929354812e-13,1.1672563365908903e-12,6.420900730992333e-13,8
head,6,GO:0010257,"NADH dehydrogenase complex assembly",7/27,23/4489,2.8188744236035216e-11,1.820523065243941e-10,1.0014422294380931e-10,7
head,6,GO:0032981,mitochondrial respiratory chain complex I assembly,7/27,23/4489,2.8188744236035216e-11,1.820523065243941e-10,1.0014422294380931e-10,7
head,6,GO:0009152,purine ribonucleotide biosynthetic process,8/27,46/4489,1.2343407945740166e-10,7.652912926358903e-10,4.2097517625471723e-10,8
head,6,GO:0009260,ribonucleotide biosynthetic process,8/27,50/4489,2.5013984270971536e-10,1.4912182930771493e-9,8.202966501816577e-10,8
head,6,GO:0006164,purine nucleotide biosynthetic process,8/27,51/4489,2.955521012898915e-10,1.696687988886414e-9,9.333224251259732e-10,8
head,6,GO:0046390,ribose phosphate biosynthetic process,8/27,52/4489,3.479636877127055e-10,1.926227556981048e-9,1.0595886731101182e-9,8
head,6,GO:0072522,purine-containing compound biosynthetic process,8/27,54/4489,4.77453262055984e-10,2.551905366161294e-9,1.4037645817253975e-9,8
head,6,GO:0033108,mitochondrial respiratory chain complex assembly,7/27,36/4489,9.121028736465876e-10,4.712531513840703e-9,2.592292377732407e-9,7
head,6,GO:0009165,nucleotide biosynthetic process,8/27,63/4489,1.7173773035916514e-9,8.586886517958258e-9,4.7235165226120114e-9,8
head,6,GO:1901293,nucleoside phosphate biosynthetic process,8/27,64/4489,1.955256987520395e-9,9.470776033301915e-9,5.209730789116843e-9,8
head,6,GO:0098662,inorganic cation transmembrane transport,10/27,135/4489,2.367886038989753e-9,1.1121888971012477e-8,6.117983067246251e-9,10
head,6,GO:0098655,cation transmembrane transport,10/27,148/4489,5.8477153803021156e-9,2.665870246902435e-8,1.4664549405711189e-8,10
head,6,GO:0098660,inorganic ion transmembrane transport,10/27,149/4489,6.246253363869051e-9,2.7661979182848655e-8,1.5216436766117086e-8,10
head,6,GO:0009150,purine ribonucleotide metabolic process,8/27,81/4489,1.3316686935135094e-8,5.733573541516499e-8,3.153952168847785e-8,8
head,6,GO:0009259,ribonucleotide metabolic process,8/27,85/4489,1.9622489651243683e-8,8.220232151196679e-8,4.521825495734675e-8,8
head,6,GO:0006163,purine nucleotide metabolic process,8/27,86/4489,2.1552546614837432e-8,8.79117032973632e-8,4.835889960669894e-8,8
head,6,GO:0019693,ribose phosphate metabolic process,8/27,88/4489,2.5909793720757665e-8,1.0297482119788302e-7,5.6644893154692864e-8,8
head,6,GO:0072521,purine-containing compound metabolic process,8/27,94/4489,4.385290502922268e-8,1.6993000698823787e-7,9.347592914123781e-8,8
head,6,GO:0034220,ion transmembrane transport,10/27,183/4489,4.583126319154903e-8,1.732645315778073e-7,9.531020073210452e-8,10
head,6,GO:0009117,nucleotide metabolic process,8/27,104/4489,9.76610469531461e-8,3.60415768517563e-7,1.982592682507477e-7,8
head,6,GO:0006812,cation transport,10/27,204/4489,1.293489284827319e-7,4.630330420622529e-7,2.547074798440915e-7,10
head,6,GO:0006753,nucleoside phosphate metabolic process,8/27,108/4489,1.3144163774670404e-7,4.630330420622529e-7,2.547074798440915e-7,8
head,6,GO:0090407,organophosphate biosynthetic process,8/27,119/4489,2.8072402147405794e-7,9.669382961884219e-7,5.318981459508467e-7,8
head,6,GO:0007005,mitochondrion organization,8/27,129/4489,5.250342478699066e-7,1.7691371395616418e-6,9.731756081799184e-7,8
head,6,GO:0055086,nucleobase-containing small molecule metabolic process,8/27,132/4489,6.27014403084279e-7,2.0678134569800692e-6,1.1374729372861499e-6,8
head,6,GO:1901137,carbohydrate derivative biosynthetic process,8/27,136/4489,7.890892170726668e-7,2.548100596797153e-6,1.4016716355896054e-6,8
head,6,GO:0006120,"mitochondrial electron transport, NADH to ubiquinone",4/27,14/4489,9.978142788543618e-7,3.1563512902535937e-6,1.7362611511751514e-6,4
head,6,GO:0006811,ion transport,10/27,275/4489,2.104921102571775e-6,6.525255417972502e-6,3.589444406490816e-6,10
head,6,GO:0055085,transmembrane transport,10/27,313/4489,6.826555661305281e-6,2.0747375049065067e-5,1.1412817514256506e-5,10
head,6,GO:0019637,organophosphate metabolic process,8/27,206/4489,1.792409215455026e-5,5.342758238375558e-5,2.9389705759485243e-5,8
head,6,GO:1901135,carbohydrate derivative metabolic process,8/27,224/4489,3.302838161833428e-5,9.65924368083361e-5,5.313403994210678e-5,8
head,6,GO:0044281,small molecule metabolic process,9/27,408/4489,4.107267460813578e-4,0.001178937882270564,6.485159148653018e-4,9
head,6,GO:0065003,protein-containing complex assembly,7/27,276/4489,9.403667884942251e-4,0.0026501245857564527,0.0014577934902972676,7
head,6,GO:0043933,protein-containing complex organization,7/27,326/4489,0.002491219785933224,0.0068953404789223165,0.003793022606402089,7
head,6,GO:0006796,phosphate-containing compound metabolic process,8/27,490/4489,0.006444093677736509,0.017523412632441383,0.009639364504093391,8
head,6,GO:0006793,phosphorus metabolic process,8/27,496/4489,0.0069373948602144495,0.018539589712642066,0.010198348161113799,8
head,7,GO:0006325,chromatin organization,7/20,133/4489,9.620720145257624e-7,3.016742041770863e-4,2.574573308871338e-4,7
head,7,GO:0051276,chromosome organization,8/20,203/4489,1.2018892596696666e-6,3.016742041770863e-4,2.574573308871338e-4,8
head,7,GO:0031497,chromatin assembly,5/20,56/4489,3.3875487400078096e-6,5.668498224946401e-4,4.837657323449749e-4,5
head,7,GO:0006338,chromatin remodeling,5/20,62/4489,5.642838569985393e-6,7.081762405331669e-4,6.04377709995804e-4,5
head,7,GO:0010927,cellular component assembly involved in morphogenesis,5/20,85/4489,2.681191230369772e-5,0.002243263329409376,0.0019144646153692933,5
head,7,GO:0007306,eggshell chorion assembly,4/20,47/4489,4.5222149059826875e-5,0.003243074118290441,0.0027677315289247424,4
head,7,GO:0007304,chorion-containing eggshell formation,4/20,55/4489,8.45097213636161e-5,0.004713764458281698,0.004022860420466872,4
head,7,GO:0030703,eggshell formation,4/20,55/4489,8.45097213636161e-5,0.004713764458281698,0.004022860420466872,4
head,7,GO:0000278,mitotic cell cycle,6/20,214/4489,2.4161164703363641e-4,0.008593013497881965,0.007333521689322625,6
head,7,GO:0000375,"RNA splicing, via transesterification reactions",5/20,136/4489,2.547539313418169e-4,0.008593013497881965,0.007333521689322625,5
head,7,GO:0000377,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",5/20,136/4489,2.547539313418169e-4,0.008593013497881965,0.007333521689322625,5
head,7,GO:0000398,"mRNA splicing, via spliceosome",5/20,136/4489,2.547539313418169e-4,0.008593013497881965,0.007333521689322625,5
head,7,GO:0045229,external encapsulating structure organization,4/20,76/4489,2.9931922622407754e-4,0.009391140722780434,0.008014666123236813,4
head,7,GO:0008380,RNA splicing,5/20,146/4489,3.549157010861018e-4,0.010480451879130772,0.008944315191457797,5
head,7,GO:0006259,DNA metabolic process,4/20,90/4489,5.726352580075028e-4,0.015970161084431465,0.01362938888941834,4
head,7,GO:0006397,mRNA processing,5/20,168/4489,6.788511008521165e-4,0.01793596066461908,0.01530705806353526,5
head,7,GO:0010629,negative regulation of gene expression,5/20,181/4489,9.53818926568457e-4,0.01822130446488404,0.01555057856407592,5
head,7,GO:0010605,negative regulation of macromolecule metabolic process,7/20,387/4489,9.651573233390438e-4,0.01822130446488404,0.01555057856407592,7
head,7,GO:0048646,anatomical structure formation involved in morphogenesis,6/20,303/4489,0.0015530231179976656,0.02628722858202176,0.02243426721090974,6
head,7,GO:0009892,negative regulation of metabolic process,7/20,422/4489,0.001616952385933288,0.02628722858202176,0.02243426721090974,7
head,7,GO:0016071,mRNA metabolic process,5/20,218/4489,0.0021964149491687643,0.03242942072007999,0.02767618836878288,5
head,7,GO:0007049,cell cycle,6/20,342/4489,0.002896023110179001,0.037277015418201505,0.031813263315596585,6
